,Unnamed: 0,vintage,country,county,designation,points,price,province,title,variety,winery
15617,15841,2012,US,Yountville,Massa Ranch,91,18.0,California,People's Wine Revolution 2012 Massa Ranch Syrah (Yountville),Syrah,People's Wine Revolution
15618,15842,2012,Austria,,Privat Reserve,92,,Kremstal,Aigner 2012 Privat Reserve Gruner Veltliner (Kremstal),Gruner Veltliner,Aigner
15619,15843,2012,Argentina,Mendoza,Broquel,85,15.0,Mendoza Province,Trapiche 2012 Broquel Chardonnay (Mendoza),Chardonnay,Trapiche
15620,15844,2012,Portugal,,Azul Portugal,88,12.0,Bairrada,Wines & Winemakers 2012 Azul Portugal Red (Bairrada),Portuguese Red,Wines & Winemakers
15621,15845,2012,Argentina,Mendoza,Organica,86,11.0,Mendoza Province,Santa Julia 2012 Organica Malbec (Mendoza),Malbec,Santa Julia
15622,15846,2012,US,Arroyo Grande Valley,Estate,88,36.0,California,Talley 2012 Estate Pinot Noir (Arroyo Grande Valley),Pinot Noir,Talley
15623,15847,2012,US,Russian River Valley,,84,29.0,California,The Federalist 2012 Chardonnay (Russian River Valley),Chardonnay,The Federalist
15624,15848,2012,US,Paso Robles,Beyond Category,93,69.0,California,Law 2012 Beyond Category Red (Paso Robles),Red Blend,Law
15625,15849,2012,France,Lalande de Pomerol,Chateau la Croix,87,30.0,Bordeaux,Chateau Roc de Boissac 2012 Chateau la Croix (Lalande de Pomerol),Merlot,Chateau Roc de Boissac
15626,15850,2012,US,Dry Creek Valley,Beeson Ranch,91,38.0,California,Dry Creek Vineyard 2012 Beeson Ranch Zinfandel (Dry Creek Valley),Zinfandel,Dry Creek Vineyard
15627,15851,2012,Spain,Jumilla,,85,13.0,Levante,Marionette 2012 Monastrell-Syrah (Jumilla),Monastrell-Syrah,Marionette
15628,15852,2012,US,Hudson River Region,Proprietor's Special Reserve,89,30.0,New York,Millbrook 2012 Proprietor's Special Reserve Cabernet Franc (Hudson River Region),Cabernet Franc,Millbrook
15629,15853,2012,US,Amador County,,87,29.0,California,Brooklyn West 2012 Barbera (Amador County),Barbera,Brooklyn West
15630,15854,2012,US,Napa Valley,Stagecoach Vineyard Select Barrel Reserve,91,150.0,California,Patland 2012 Stagecoach Vineyard Select Barrel Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Patland
15631,15855,2012,Italy,Barolo,San Giacomo,88,70.0,Piedmont,Stroppiana 2012 San Giacomo (Barolo),Nebbiolo,Stroppiana
15632,15856,2012,US,Sonoma Coast,Coryelle Fields Vineyard,86,27.0,California,Tin Barn 2012 Coryelle Fields Vineyard Syrah (Sonoma Coast),Syrah,Tin Barn
15633,15857,2012,Italy,Barbera d'Asti,Nizza La Vigna dell'Angelo,88,85.0,Piedmont,Cascina La Barbatella 2012 Nizza La Vigna dell'Angelo (Barbera d'Asti),Barbera,Cascina La Barbatella
15634,15858,2012,Spain,Bierzo,,89,17.0,Northern Spain,Luna Beberide 2012 Mencia (Bierzo),Mencia,Luna Beberide
15635,15859,2012,US,California,,84,12.0,California,Carmenet 2012 Cabernet Sauvignon (California),Cabernet Sauvignon,Carmenet
15636,15860,2012,US,Russian River Valley,Sublime,88,28.0,California,Peace Water 2012 Sublime Pinot Noir (Russian River Valley),Pinot Noir,Peace Water
15637,15861,2012,France,Saint-Emilion,Barrel Sample,95,,Bordeaux,Chateau Pavie 2012 Barrel Sample (Saint-Emilion),Bordeaux-style Red Blend,Chateau Pavie
15638,15862,2012,Israel,,Petit Castel,90,50.0,Judean Hills,Domaine du Castel 2012 Petit Castel Red (Judean Hills),Bordeaux-style Red Blend,Domaine du Castel
15639,15863,2012,Italy,Rosso di Montalcino,,88,15.0,Tuscany,Trambusti 2012 Rosso di Montalcino,Sangiovese,Trambusti
15640,15864,2012,Italy,Barolo,Rocche di Castelletto,87,75.0,Piedmont,Cascina Chicco 2012 Rocche di Castelletto (Barolo),Nebbiolo,Cascina Chicco
15641,15865,2012,Italy,Barolo,Ravera di Monforte,93,45.0,Piedmont,Rocca Giovanni 2012 Ravera di Monforte (Barolo),Nebbiolo,Rocca Giovanni
15642,15866,2012,Italy,Toscana,Sotirio,89,32.0,Tuscany,PoderNuovo a Palazzone 2012 Sotirio Red (Toscana),Red Blend,PoderNuovo a Palazzone
15643,15867,2012,US,Paso Robles,,92,32.0,California,Zenaida Cellars 2012 Zinfandel (Paso Robles),Zinfandel,Zenaida Cellars
15644,15868,2012,France,Saint-Aubin,Le Charmois Premier Cru,88,40.0,Burgundy,Au Pied du Mont Chauve 2012 Le Charmois Premier Cru (Saint-Aubin),Pinot Noir,Au Pied du Mont Chauve
15645,15869,2012,Italy,Greco di Tufo,,89,20.0,Southern Italy,Vesevo 2012 Greco di Tufo,Greco,Vesevo
15646,15870,2012,Italy,Langhe,Crose',87,19.0,Piedmont,Pasquale Pelissero 2012 Crose' Nebbiolo (Langhe),Nebbiolo,Pasquale Pelissero
15647,15871,2012,Portugal,,Tinto,87,13.0,Douro,Evel 2012 Tinto Red (Douro),Portuguese Red,Evel
15648,15872,2012,US,California,Reserve,84,8.0,California,Oak Grove 2012 Reserve Viognier (California),Viognier,Oak Grove
15649,15873,2012,US,Russian River Valley,Hopkins Vineyard,88,20.0,California,River Road 2012 Hopkins Vineyard Pinot Meunier (Russian River Valley),Pinot Meunier,River Road
15650,15874,2012,US,Columbia Valley (WA),,90,50.0,Washington,Carden 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Carden
15651,15875,2012,Italy,Umbria,,86,20.0,Central Italy,Cantina Novelli 2012 Pecorino (Umbria),Pecorino,Cantina Novelli
15652,15876,2012,Italy,Toscana,Ferraiolo,86,40.0,Tuscany,Agricoltori del Chianti Geografico 2012 Ferraiolo Red (Toscana),Red Blend,Agricoltori del Chianti Geografico
15653,15877,2012,US,Ballard Canyon,Harrison Clarke Vineyard,91,38.0,California,Transcendence 2012 Harrison Clarke Vineyard Syrah (Ballard Canyon),Syrah,Transcendence
15654,15878,2012,Israel,,Soreka Special Reserve,92,30.0,Shomron,Madmon 2012 Soreka Special Reserve Cabernet Sauvignon (Shomron),Cabernet Sauvignon,Madmon
15655,15879,2012,Portugal,,,86,27.0,Douro,Quinta do Pessegueiro 2012 Red (Douro),Portuguese Red,Quinta do Pessegueiro
15656,15880,2012,US,Fort Ross-Seaview,Fort Ross Vineyard,92,44.0,California,Fort Ross 2012 Fort Ross Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,Fort Ross
15657,15881,2012,US,Russian River Valley,Jenkins Vineyard,94,70.0,California,Lynmar 2012 Jenkins Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lynmar
15658,15882,2012,US,Calistoga,Cellar Club,85,,California,Sterling 2012 Cellar Club Cabernet Sauvignon (Calistoga),Cabernet Sauvignon,Sterling
15659,15883,2012,US,Napa Valley,,86,22.0,California,Peju 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Peju
15660,15884,2012,Portugal,,Vinha Padre Pedro,86,9.0,Tejo,Casa Cadaval 2012 Vinha Padre Pedro White (Tejo),Portuguese White,Casa Cadaval
15661,15885,2012,US,Russian River Valley,Estate Bottled,91,55.0,California,Fog Crest 2012 Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Fog Crest
15662,15886,2012,US,Colorado,,86,29.0,Colorado,Sutcliffe 2012 Chardonnay (Colorado),Chardonnay,Sutcliffe
15663,15887,2012,US,California,Authentic,86,12.0,California,Gnarly Head 2012 Authentic White (California),White Blend,Gnarly Head
15664,15888,2012,France,Saint-Emilion,,90,40.0,Bordeaux,Chateau Cormeil-Figeac 2012 Saint-Emilion,Bordeaux-style Red Blend,Chateau Cormeil-Figeac
15665,15889,2012,US,Red Hills Lake County,,91,32.0,California,Sol Rouge 2012 Cabernet Sauvignon (Red Hills Lake County),Cabernet Sauvignon,Sol Rouge
15666,15890,2012,US,Sonoma Coast,No. 11,90,65.0,California,JCB 2012 No. 11 Pinot Noir (Sonoma Coast),Pinot Noir,JCB
15667,15891,2012,Italy,Barbera d'Alba,Donna Luciana,87,18.0,Piedmont,Moscone 2012 Donna Luciana (Barbera d'Alba),Barbera,Moscone
15668,15892,2012,Austria,,Haidacker,89,65.0,Carnuntum,Netzl 2012 Haidacker Zweigelt (Carnuntum),Zweigelt,Netzl
15669,15893,2012,US,Mendocino,,87,13.0,California,Castle Rock 2012 Pinot Noir (Mendocino),Pinot Noir,Castle Rock
15670,15894,2012,US,Central Coast,Complicated,86,20.0,California,Taken Wine Co. 2012 Complicated Red (Central Coast),Rhone-style Red Blend,Taken Wine Co.
15671,15895,2012,US,Willamette Valley,,86,13.0,Oregon,Kings Ridge 2012 Pinot Gris (Willamette Valley),Pinot Gris,Kings Ridge
15672,15896,2012,US,Russian River Valley,Five Sisters,91,100.0,California,Lynmar 2012 Five Sisters Pinot Noir (Russian River Valley),Pinot Noir,Lynmar
15673,15897,2012,France,Cotes de Bourg,,88,15.0,Bordeaux,Chateau Fleur de Plaisance 2012 Cotes de Bourg,Bordeaux-style Red Blend,Chateau Fleur de Plaisance
15674,15898,2012,Portugal,,Verdelho and Sauvignon Blanc,87,15.0,Douro,Quinta do Portal 2012 Verdelho and Sauvignon Blanc White (Douro),Portuguese White,Quinta do Portal
15675,15899,2012,US,Columbia Valley (WA),,92,60.0,Washington,Feather 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Feather
15676,15900,2012,Italy,Toscana,Insoglio del Cinghiale,91,30.0,Tuscany,Campo di Sasso 2012 Insoglio del Cinghiale Red (Toscana),Red Blend,Campo di Sasso
15677,15901,2012,Italy,Barbaresco,Serraboella,93,90.0,Piedmont,Rivetti Massimo 2012 Serraboella (Barbaresco),Nebbiolo,Rivetti Massimo
15678,15902,2012,US,Green Valley,Graham Family Vineyard,92,50.0,California,Loring Wine Company 2012 Graham Family Vineyard Pinot Noir (Green Valley),Pinot Noir,Loring Wine Company
15679,15903,2012,Italy,Fiano di Avellino,Selvecorte,88,23.0,Southern Italy,Contrada Michele 2012 Selvecorte (Fiano di Avellino),Fiano,Contrada Michele
15680,15904,2012,US,Yakima Valley,,85,15.0,Washington,Mercer 2012 Riesling (Yakima Valley),Riesling,Mercer
15681,15905,2012,France,Cotes de Provence,La Caprice de Clementine,89,,Provence,Chateau les Valentines 2012 La Caprice de Clementine Rose (Cotes de Provence),Rose,Chateau les Valentines
15682,15906,2012,Italy,Umbria,,87,15.0,Central Italy,Perticaia 2012 Red (Umbria),Red Blend,Perticaia
15683,15907,2012,Australia,Yarra Valley,,89,50.0,Victoria,Yeringberg 2012 Pinot Noir (Yarra Valley),Pinot Noir,Yeringberg
15684,15908,2012,US,High Valley,Home Ranch Two Bud Block Single Vineyard Collection,86,25.0,California,Shannon Ridge 2012 Home Ranch Two Bud Block Single Vineyard Collection Zinfandel (High Valley),Zinfandel,Shannon Ridge
15685,15909,2012,US,Santa Barbara County,Le Blanc,89,20.0,California,Standing Sun 2012 Le Blanc White (Santa Barbara County),Rhone-style White Blend,Standing Sun
15686,15910,2012,France,Saint-Emilion,Barrel Sample,93,,Bordeaux,Chateau Villemaurine 2012 Barrel Sample (Saint-Emilion),Bordeaux-style Red Blend,Chateau Villemaurine
15687,15911,2012,Austria,,Alte Reben Reserve,93,22.0,Kamptal,Weixelbaum 2012 Alte Reben Reserve Gruner Veltliner (Kamptal),Gruner Veltliner,Weixelbaum
15688,15912,2012,US,Atlas Peak,Cobblestone Vineyard Reserve,91,52.0,California,Cobblestone 2012 Cobblestone Vineyard Reserve Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Cobblestone
15689,15913,2012,US,Red Mountain,Ciel du Cheval Vineyard,91,50.0,Washington,Syncline 2012 Ciel du Cheval Vineyard Syrah (Red Mountain),Syrah,Syncline
15690,15914,2012,US,,,84,15.0,Idaho,Fujishin 2012 Viognier,Viognier,Fujishin
15691,15915,2012,US,Sonoma Coast,Spring Hill Vineyard,90,39.0,California,Waxwing 2012 Spring Hill Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Waxwing
15692,15916,2012,Italy,Verdicchio dei Castelli di Jesi,,87,14.0,Central Italy,Conti di Buscareto 2012 Verdicchio dei Castelli di Jesi,Verdicchio,Conti di Buscareto
15693,15917,2012,Austria,,Wosendorfer Hochrain Smaragd,95,80.0,Wachau,Rudi Pichler 2012 Wosendorfer Hochrain Smaragd Riesling (Wachau),Riesling,Rudi Pichler
15694,15918,2012,Italy,Greco di Tufo,Cutizzi,90,37.0,Southern Italy,Feudi di San Gregorio 2012 Cutizzi (Greco di Tufo),Greco,Feudi di San Gregorio
15695,15919,2012,US,Walla Walla Valley (WA),deVine,90,16.0,Washington,Beresan 2012 deVine White (Walla Walla Valley (WA)),Rhone-style White Blend,Beresan
15696,15920,2012,Italy,Amarone della Valpolicella,,87,45.0,Veneto,Montresor 2012 Amarone della Valpolicella,Red Blend,Montresor
15697,15921,2012,US,Carneros,,88,30.0,California,Isabel Mondavi 2012 Chardonnay (Carneros),Chardonnay,Isabel Mondavi
15698,15922,2012,Italy,Toscana,Terre di Cino,91,29.0,Tuscany,Fattoria Torre a Cona 2012 Terre di Cino Sangiovese (Toscana),Sangiovese,Fattoria Torre a Cona
15699,15923,2012,US,Columbia Valley (WA),,91,25.0,Washington,Walla Walla Vintners 2012 Sangiovese (Columbia Valley (WA)),Sangiovese,Walla Walla Vintners
15700,15924,2012,US,Napa Valley,Black and White,85,25.0,California,Topanga 2012 Black and White Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Topanga
15701,15925,2012,France,Medoc,,89,,Bordeaux,Chateau Les Trois Manoirs 2012 Medoc,Bordeaux-style Red Blend,Chateau Les Trois Manoirs
15702,15926,2012,Italy,Barolo,Aculei,85,47.0,Piedmont,La Bioca 2012 Aculei (Barolo),Nebbiolo,La Bioca
15703,15927,2012,Italy,Brunello di Montalcino,,91,69.0,Tuscany,Tenute Silvio Nardi 2012 Brunello di Montalcino,Sangiovese,Tenute Silvio Nardi
15704,15928,2012,US,Russian River Valley,Ulises Valdez Vineyard,94,70.0,California,Paul Hobbs 2012 Ulises Valdez Vineyard Chardonnay (Russian River Valley),Chardonnay,Paul Hobbs
15705,15929,2012,Italy,Barolo,Bussia Trentaquattro 34,86,75.0,Piedmont,Rattalino 2012 Bussia Trentaquattro 34 (Barolo),Nebbiolo,Rattalino
15706,15930,2012,Australia,Clare Valley-Eden Valley,Jaraman,89,25.0,South Australia,Wakefield 2012 Jaraman Riesling (Clare Valley-Eden Valley),Riesling,Wakefield
15707,15931,2012,US,California,,85,11.0,California,Dado 2012 Red (California),Red Blend,Dado
15708,15932,2012,US,Napa Valley,Terroir NV Block,87,24.0,California,Gibbs 2012 Terroir NV Block Chardonnay (Napa Valley),Chardonnay,Gibbs
15709,15933,2012,France,Cotes de Provence,Breezette,86,18.0,Provence,Domaine de la Sangliere 2012 Breezette Rose (Cotes de Provence),Rose,Domaine de la Sangliere
15710,15934,2012,US,Paso Robles,Especial,86,40.0,California,Peachy Canyon 2012 Especial Zinfandel (Paso Robles),Zinfandel,Peachy Canyon
15711,15935,2012,Austria,,Tesoro,93,60.0,Burgenland,Esterhazy 2012 Tesoro Red (Burgenland),Red Blend,Esterhazy
15712,15936,2012,New Zealand,,Estate,89,34.0,Kumeu,Kumeu River 2012 Estate Chardonnay (Kumeu),Chardonnay,Kumeu River
15713,15937,2012,Austria,,Holzspur,95,80.0,Thermenregion,Johanneshof Reinisch 2012 Holzspur Pinot Noir (Thermenregion),Pinot Noir,Johanneshof Reinisch
15714,15938,2012,Italy,Maremma Toscana,Ammiraglia,90,55.0,Tuscany,Marchesi de' Frescobaldi 2012 Ammiraglia (Maremma Toscana),Syrah,Marchesi de' Frescobaldi
15715,15939,2012,US,Yakima Valley,Ex Animo Red Willow Vineyard,91,35.0,Washington,Manu Propria 2012 Ex Animo Red Willow Vineyard Cabernet Sauvignon (Yakima Valley),Cabernet Sauvignon,Manu Propria
15716,15940,2012,US,Russian River Valley,,83,45.0,California,Graton Ridge 2012 Pinot Noir (Russian River Valley),Pinot Noir,Graton Ridge
15717,15941,2012,US,Ben Lomond Mountain,Beauregard Ranch,90,35.0,California,Beauregard 2012 Beauregard Ranch Zinfandel (Ben Lomond Mountain),Zinfandel,Beauregard
15718,15942,2012,US,Central Coast,,85,15.0,California,Justin 2012 Sauvignon Blanc (Central Coast),Sauvignon Blanc,Justin
15719,15943,2012,US,Sonoma County,,88,25.0,California,Arrowood 2012 Chardonnay (Sonoma County),Chardonnay,Arrowood
15720,15944,2012,US,Yakima Valley,Stevens Black Tongue,90,32.0,Washington,Stevens 2012 Stevens Black Tongue Syrah (Yakima Valley),Syrah,Stevens
15721,15945,2012,US,Potter Valley,Estate Grown Organically Grown Grapes,86,24.0,California,McFadden 2012 Estate Grown Organically Grown Grapes Pinot Noir (Potter Valley),Pinot Noir,McFadden
15722,15946,2012,Italy,Conegliano Valdobbiadene Prosecco Superiore,Riva dei Fiori Brut,86,23.0,Veneto,Montesel 2012 Riva dei Fiori Brut (Conegliano Valdobbiadene Prosecco Superiore),Glera,Montesel
15723,15947,2012,US,California,,85,12.0,California,Mirassou 2012 Moscato (California),Moscato,Mirassou
15724,15948,2012,Portugal,,Twin Vines,84,8.0,Vinho Verde,Jose Maria da Fonseca 2012 Twin Vines White (Vinho Verde),Portuguese White,Jose Maria da Fonseca
15725,15949,2012,US,Willamette Valley,,89,12.0,Oregon,Lujon 2012 Pinot Gris (Willamette Valley),Pinot Gris,Lujon
15726,15950,2012,Spain,Rias Baixas,,85,12.0,Galicia,Pazo Serantellos 2012 Albarino (Rias Baixas),Albarino,Pazo Serantellos
15727,15951,2012,Germany,,Brauneberger Juffer Feinherb,92,,Mosel,Fritz Haag 2012 Brauneberger Juffer Feinherb Riesling (Mosel),Riesling,Fritz Haag
15728,15952,2012,Portugal,,Monte Cascas Vinha das Cardosas,94,70.0,Bairrada,Casca Wines 2012 Monte Cascas Vinha das Cardosas Red (Bairrada),Portuguese Red,Casca Wines
15729,15953,2012,France,Saint-Emilion,Barrel Sample,93,,Bordeaux,Chateau Canon 2012 Barrel Sample (Saint-Emilion),Bordeaux-style Red Blend,Chateau Canon
15730,15954,2012,Italy,Verdicchio dei Castelli di Jesi,,88,14.0,Central Italy,Santa Barbara 2012 Verdicchio dei Castelli di Jesi,Verdicchio,Santa Barbara
15731,15955,2012,Italy,Brunello di Montalcino,,89,60.0,Tuscany,Tenuta Buon Tempo 2012 Brunello di Montalcino,Sangiovese,Tenuta Buon Tempo
15732,15956,2012,Italy,Maremma Toscana,Perenzo,89,65.0,Tuscany,Fattoria di Magliano 2012 Perenzo (Maremma Toscana),Syrah,Fattoria di Magliano
15733,15957,2012,US,Santa Maria Valley,,90,60.0,California,Bien Nacido 2012 Grenache (Santa Maria Valley),Grenache,Bien Nacido
15734,15958,2012,Chile,,Unique Selection,91,50.0,Colchagua Valley,Siegel 2012 Unique Selection Red (Colchagua Valley),Red Blend,Siegel
15735,15959,2012,France,Pessac-Leognan,,92,,Bordeaux,Chateau Bouscaut 2012 Pessac-Leognan,Bordeaux-style Red Blend,Chateau Bouscaut
15736,15960,2012,Italy,Puglia,Monte dei Cocci,86,10.0,Southern Italy,Tenute Girolamo 2012 Monte dei Cocci Negroamaro (Puglia),Negroamaro,Tenute Girolamo
15737,15961,2012,France,Meursault,,88,50.0,Burgundy,Manuel Olivier 2012 Meursault,Chardonnay,Manuel Olivier
15738,15962,2012,Chile,,Anke Winemaker's Blend Selection,88,18.0,Maipo Valley,Santa Alicia 2012 Anke Winemaker's Blend Selection Red (Maipo Valley),Red Blend,Santa Alicia
15739,15963,2012,US,Leelanau Peninsula,,86,59.0,Michigan,Three Fires 2012 Pinot Noir (Leelanau Peninsula),Pinot Noir,Three Fires
15740,15964,2012,Italy,Marche,,85,14.0,Central Italy,Murola 2012 Passerina (Marche),Passerina,Murola
15741,15965,2012,Portugal,,Reserva Tinto,88,20.0,Tejo,Quinta da Lapa 2012 Reserva Tinto Red (Tejo),Portuguese Red,Quinta da Lapa
15742,15966,2012,Austria,,Pitti,91,15.0,Burgenland,Gerhard Pittnauer 2012 Pitti Red (Burgenland),Red Blend,Gerhard Pittnauer
15743,15967,2012,US,Texas,Paulo Limited Edition,85,44.0,Texas,Messina Hof 2012 Paulo Limited Edition Primitivo (Texas),Primitivo,Messina Hof
15744,15968,2012,Spain,Priorat,El Perer,96,770.0,Catalonia,Marco Abella 2012 El Perer Carignan (Priorat),Carignan,Marco Abella
15745,15969,2012,US,Columbia Valley (WA),Reserve,92,50.0,Washington,Woodinville Wine Cellars 2012 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Woodinville Wine Cellars
15746,15970,2012,Australia,Hunter Valley,,85,20.0,New South Wales,Brokenwood 2012 Semillon (Hunter Valley),Semillon,Brokenwood
15747,15971,2012,France,Cotes de Provence,,90,28.0,Provence,Chateau des Demoiselles 2012 Rose (Cotes de Provence),Rose,Chateau des Demoiselles
15748,15972,2012,US,North Fork of Long Island,Hillside Corchaug Estate,91,45.0,New York,McCall 2012 Hillside Corchaug Estate Pinot Noir (North Fork of Long Island),Pinot Noir,McCall
15749,15973,2012,US,Dry Creek Valley,Flaming J Vineyard,87,32.0,California,Shippey 2012 Flaming J Vineyard Petite Sirah (Dry Creek Valley),Petite Sirah,Shippey
15750,15974,2012,US,Anderson Valley,"Broken Leg Vineyard, The Recluse",82,42.0,California,"Donkey & Goat 2012 Broken Leg Vineyard, The Recluse Syrah (Anderson Valley)",Syrah,Donkey & Goat
15751,15975,2012,US,Dundee Hills,Stoller Vineyards,92,29.0,Oregon,Chehalem 2012 Stoller Vineyards Pinot Blanc (Dundee Hills),Pinot Blanc,Chehalem
15752,15976,2012,US,Willamette Valley,,91,50.0,Oregon,Toil Oregon 2012 Pinot Noir (Willamette Valley),Pinot Noir,Toil Oregon
15753,15977,2012,US,Seneca Lake,,88,20.0,New York,Benmarl 2012 Cabernet Franc (Seneca Lake),Cabernet Franc,Benmarl
15754,15978,2012,US,Stags Leap District,Reserve,91,80.0,California,Julietta 2012 Reserve Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Julietta
15755,15979,2012,Spain,Ribera del Duero,Suprema 30 Meses,92,48.0,Northern Spain,De Bardos 2012 Suprema 30 Meses (Ribera del Duero),Tempranillo,De Bardos
15756,15980,2012,Portugal,,Adega de PegAes,87,,Peninsula de Setubal,Cooperativa Agricola de Santo Isidro de Pegoes 2012 Adega de PegAes Touriga Nacional (Peninsula de Setubal),Touriga Nacional,Cooperativa Agricola de Santo Isidro de Pegoes
15757,15981,2012,US,Snipes Mountain,Upland Vineyards,88,35.0,Washington,Robert Ramsay 2012 Upland Vineyards Grenache (Snipes Mountain),Grenache,Robert Ramsay
15758,15982,2012,Germany,,Kiedrich Grafenberg GG Trocken,91,92.0,Rheingau,Robert Weil 2012 Kiedrich Grafenberg GG Trocken Riesling (Rheingau),Riesling,Robert Weil
15759,15983,2012,US,California,The Grass Cutter,82,12.0,California,Cambridge & Sunset 2012 The Grass Cutter Red (California),Red Blend,Cambridge & Sunset
15760,15984,2012,US,Walla Walla Valley (WA),Some Days Are Stones Stoney Vine Vineyard,92,40.0,Washington,Two Vintners 2012 Some Days Are Stones Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Two Vintners
