vintage,country,county,designation,points,price,province,title,variety,winery
1/1/2010,France,Bourgogne,Millénaire,88,26,Burgundy,Henri de Villamont 2010 Millénaire (Bourgogne),Chardonnay,Henri de Villamont
1/1/2010,US,Napa Valley,,93,95,California,Padis 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Padis
1/1/2010,Italy,Montepulciano d'Abruzzo,,84,,Central Italy,Bosco dei Cirmioli 2010 Montepulciano d'Abruzzo,Montepulciano,Bosco dei Cirmioli
1/1/2010,US,Columbia Valley (WA),,90,42,Washington,Dusted Valley 2010 Petite Sirah (Columbia Valley (WA)),Petite Sirah,Dusted Valley
1/1/2010,US,Napa Valley,,88,51,California,Jack Nicklaus Wines 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Jack Nicklaus Wines
1/1/2010,Italy,Terre di Chieti,Coste Mancini,84,17,Central Italy,Terre di Poggio 2010 Coste Mancini Pinot Nero (Terre di Chieti),Pinot Nero,Terre di Poggio
1/1/2010,US,Paso Robles,Pomar Junction Vineyard,82,36,California,Kenneth Volk 2010 Pomar Junction Vineyard Touriga Nacional (Paso Robles),Touriga Nacional,Kenneth Volk
1/1/2010,France,Pauillac,Barrel sample Les Carruades de Lafite,93,,Bordeaux,Château Lafite Rothschild 2010 Barrel sample Les Carruades de Lafite (Pauillac),Bordeaux-style Red Blend,Château Lafite Rothschild
1/1/2010,France,Muscadet Sèvre et Maine,Vieilles Vignes Sur Lie,90,16,Loire Valley,Château de la Ragotiere 2010 Vieilles Vignes Sur Lie (Muscadet Sèvre et Maine),Melon,Château de la Ragotiere
1/1/2010,France,Châteauneuf-du-Pape,,90,56,Rhône Valley,Lavau 2010 Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Lavau
1/1/2010,US,Chehalem Mountains,Dion,85,50,Oregon,Erath 2010 Dion Pinot Noir (Chehalem Mountains),Pinot Noir,Erath
1/1/2010,Argentina,Mendoza,Andean Culture,85,13,Mendoza Province,Maipe 2010 Andean Culture Malbec (Mendoza),Malbec,Maipe
1/1/2010,US,California,,82,13,California,Leese-Fitch 2010 Pinot Noir (California),Pinot Noir,Leese-Fitch
1/1/2010,Italy,Sicilia,Barbazzale,85,16,Sicily & Sardinia,Cottanera 2010 Barbazzale White (Sicilia),White Blend,Cottanera
1/1/2010,New Zealand,,Earth Smoke,91,60,Canterbury,Pyramid Valley 2010 Earth Smoke Pinot Noir (Canterbury),Pinot Noir,Pyramid Valley
1/1/2010,Israel,,,88,15,Galilee,Recanati 2010 Chardonnay (Galilee),Chardonnay,Recanati
1/1/2010,US,Columbia Valley (WA),Stained Tooth,92,32,Washington,Dusted Valley 2010 Stained Tooth Syrah (Columbia Valley (WA)),Syrah,Dusted Valley
1/1/2010,US,Yountville,Grigsby Vineyard,93,85,California,Rocca 2010 Grigsby Vineyard Cabernet Sauvignon (Yountville),Cabernet Sauvignon,Rocca
1/1/2010,US,Paso Robles,,85,15,California,Alma Sol 2010 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,Alma Sol
1/1/2010,US,Lodi,Russo Red,89,,California,Sorelle Winery 2010 Russo Red Cabernet Sauvignon-Sangiovese (Lodi),Cabernet Sauvignon-Sangiovese,Sorelle Winery
1/1/2010,Mexico,,Private Reserve Barrel Aged Estate Bottled,85,23,Valle de Guadalupe,L.A. Cetto 2010 Private Reserve Barrel Aged Estate Bottled Nebbiolo (Valle de Guadalupe),Nebbiolo,L.A. Cetto
1/1/2010,US,Yakima Valley,Tate,90,46,Washington,Kontos 2010 Tate Syrah (Yakima Valley),Syrah,Kontos
1/1/2010,Italy,Chianti Classico,Riserva,90,27,Tuscany,Toscolo 2010 Riserva (Chianti Classico),Red Blend,Toscolo
1/1/2010,US,Anderson Valley,,87,23,California,Husch 2010 Pinot Noir (Anderson Valley),Pinot Noir,Husch
1/1/2010,Italy,Rosso di Montalcino,,88,27,Tuscany,Tenute Silvio Nardi 2010 Rosso di Montalcino,Sangiovese Grosso,Tenute Silvio Nardi
1/1/2010,France,Chablis,Le Grand Bois,87,,Burgundy,Romain Bouchard 2010 Le Grand Bois (Chablis),Chardonnay,Romain Bouchard
1/1/2010,US,Columbia Valley (WA),Proprietor's Reserve Tavola Rosso,85,32,Washington,Maryhill 2010 Proprietor's Reserve Tavola Rosso Sangiovese Cabernet (Columbia Valley (WA)),Sangiovese Cabernet,Maryhill
1/1/2010,Italy,Barolo,Castelletto,94,50,Piedmont,Mauro Veglio 2010 Castelletto (Barolo),Nebbiolo,Mauro Veglio
1/1/2010,Italy,Prosecco,Punto Rosso Brut,85,15,Veneto,Riondo 2010 Punto Rosso Brut (Prosecco),Glera,Riondo
1/1/2010,Argentina,Mendoza,Terroir Blend,91,35,Mendoza Province,Nieto Senetiner 2010 Terroir Blend Malbec (Mendoza),Malbec,Nieto Senetiner
1/1/2010,France,Francs Côtes de Bordeaux,,89,,Bordeaux,Château Puygueraud 2010 Francs Côtes de Bordeaux,Bordeaux-style Red Blend,Château Puygueraud
1/1/2010,Chile,,BrisAndes,86,11,Colchagua Valley,Domaines Barons de Rothschild (Lafite) 2010 BrisAndes Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Domaines Barons de Rothschild (Lafite)
1/1/2010,South Africa,,Private Cellar Series,88,16,Coastal Region,Steenberg 2010 Private Cellar Series Sauvignon Blanc (Coastal Region),Sauvignon Blanc,Steenberg
1/1/2010,Chile,,Ecos de Rulo Single Vineyard El Chequén Estate,89,20,Colchagua Valley,Viña Bisquertt 2010 Ecos de Rulo Single Vineyard El Chequén Estate Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Viña Bisquertt
1/1/2010,US,California,Vintner's Reserve,85,13,California,Kendall-Jackson 2010 Vintner's Reserve Riesling (California),Riesling,Kendall-Jackson
1/1/2010,Argentina,La Rioja,,90,12,Other,Don Manuel Villafañe 2010 Torrontés (La Rioja),Torrontés,Don Manuel Villafañe
1/1/2010,US,California,Sweet,84,25,California,Black Box 2010 Sweet Red (California),Red Blend,Black Box
1/1/2010,US,North Fork of Long Island,Grand Vintage,90,36,New York,Paumanok 2010 Grand Vintage Chardonnay (North Fork of Long Island),Chardonnay,Paumanok
1/1/2010,US,Russian River Valley,,84,18,California,Picket Fence 2010 Pinot Noir (Russian River Valley),Pinot Noir,Picket Fence
1/1/2010,US,California,The Palindrome,84,30,California,Rock Wall 2010 The Palindrome Tannat (California),Tannat,Rock Wall
1/1/2010,Portugal,,Entre II Santos,87,12,Bairrada,Campolargo 2010 Entre II Santos Red (Bairrada),Portuguese Red,Campolargo
1/1/2010,US,Russian River Valley,Wohler Vineyard,90,48,California,Sojourn 2010 Wohler Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Sojourn
1/1/2010,US,Russian River Valley,Premium Limited Edition,83,20,California,Publix 2010 Premium Limited Edition Pinot Noir (Russian River Valley),Pinot Noir,Publix
1/1/2010,Spain,Málaga,Molino Real Mountain Wine,91,60,Andalucia,Telmo Rodríguez 2010 Molino Real Mountain Wine Moscatel (Málaga),Moscatel,Telmo Rodríguez
1/1/2010,France,Alsace,,87,,Alsace,Domaine Ernest Burn 2010 Sylvaner (Alsace),Sylvaner,Domaine Ernest Burn
1/1/2010,Israel,,,85,32,Judean Hills,Psagot 2010 Shiraz (Judean Hills),Shiraz,Psagot
1/1/2010,US,Yakima Valley,Far Away Vineyard,85,26,Washington,Trio Vintners 2010 Far Away Vineyard Grenache (Yakima Valley),Grenache,Trio Vintners
1/1/2010,Spain,Rioja,Reserva,90,35,Northern Spain,Rioja Vega 2010 Reserva (Rioja),Tempranillo Blend,Rioja Vega
1/1/2010,France,Chambolle-Musigny,,90,95,Burgundy,Joseph Faiveley 2010 Chambolle-Musigny,Pinot Noir,Joseph Faiveley
1/1/2010,Germany,,Wehlener Sonnenuhr Auslese,92,64,Mosel,Dr. Loosen 2010 Wehlener Sonnenuhr Auslese Riesling (Mosel),Riesling,Dr. Loosen
1/1/2010,Italy,Pompeiano,Nati,84,28,Southern Italy,Sorrentino 2010 Nati Coda di Volpe (Pompeiano),Coda di Volpe,Sorrentino
1/1/2010,US,Columbia Valley (WA),Lola,92,30,Washington,Efeste 2010 Lola Chardonnay (Columbia Valley (WA)),Chardonnay,Efeste
1/1/2010,US,Napa Valley,,89,37,California,Frank Family 2010 Zinfandel (Napa Valley),Zinfandel,Frank Family
1/1/2010,Italy,Trebbiano d'Abruzzo,,87,20,Central Italy,Masciarelli 2010 Trebbiano d'Abruzzo,Trebbiano,Masciarelli
1/1/2010,US,Finger Lakes,Glacier Ridge Vineyards,90,39,New York,Red Newt Cellars 2010 Glacier Ridge Vineyards Cabernet Franc (Finger Lakes),Cabernet Franc,Red Newt Cellars
1/1/2010,Spain,Rías Baixas,Pazo Barrantes,89,19,Galicia,Pazo de Barrantes 2010 Pazo Barrantes Albariño (Rías Baixas),Albariño,Pazo de Barrantes
1/1/2010,US,Columbia Valley (WA),,89,36,Washington,Bunnell 2010 Grenache (Columbia Valley (WA)),Grenache,Bunnell
1/1/2010,US,Willamette Valley,Abbott Claim Vineyard,92,50,Oregon,Ken Wright 2010 Abbott Claim Vineyard Pinot Noir,Pinot Noir,Ken Wright
1/1/2010,Italy,Toscana,I Piaggioni,88,18,Tuscany,Mocali 2010 I Piaggioni Sangiovese (Toscana),Sangiovese,Mocali
1/1/2010,France,Luberon,,87,18,Rhône Valley,Château la Canorgue 2010 Rosé (Luberon),Rosé,Château la Canorgue
1/1/2010,US,Napa Valley,,90,28,California,Black Stallion 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Black Stallion
1/1/2010,Australia,South Eastern Australia,Taché Méthode Traditionnelle,87,25,Australia Other,Taltarni 2010 Taché Méthode Traditionnelle (South Eastern Australia),Champagne Blend,Taltarni
1/1/2010,Italy,Sicilia,,88,26,Sicily & Sardinia,Zisola 2010 Nero d'Avola (Sicilia),Nero d'Avola,Zisola
1/1/2010,Israel,,C Blanc du Castel,91,50,Judean Hills,Domaine du Castel 2010 C Blanc du Castel Chardonnay (Judean Hills),Chardonnay,Domaine du Castel
1/1/2010,Chile,,Envero Gran Reserva,86,16,Colchagua Valley,Apaltagua 2010 Envero Gran Reserva Carmenère (Colchagua Valley),Carmenère,Apaltagua
1/1/2010,US,Atlas Peak,,92,98,California,VinRoc 2010 Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,VinRoc
1/1/2010,France,Fronton,L de Flotis,86,14,Southwest France,Château Flotis 2010 L de Flotis Red (Fronton),Red Blend,Château Flotis
1/1/2010,US,California,Out of Line,93,60,California,Sanguis 2010 Out of Line White (California),White Blend,Sanguis
1/1/2010,South Africa,,,86,13,Western Cape,Eikendal 2010 Sauvignon Blanc (Western Cape),Sauvignon Blanc,Eikendal
1/1/2010,US,Alexander Valley,Best Barrels,92,95,California,Blue Rock 2010 Best Barrels Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Blue Rock
1/1/2010,Chile,,Limited Selection,89,14,Casablanca Valley,Montes 2010 Limited Selection Pinot Noir (Casablanca Valley),Pinot Noir,Montes
1/1/2010,US,North Fork of Long Island,Reserve,89,34,New York,T'Jara 2010 Reserve Red (North Fork of Long Island),Red Blend,T'Jara
1/1/2010,US,New York,Old Vines Masson Place Vineyard Pulteney Farm,86,22,New York,Hudson-Chatham 2010 Old Vines Masson Place Vineyard Pulteney Farm Baco Noir (New York),Baco Noir,Hudson-Chatham
1/1/2010,US,Livermore Valley,Del Arroyo Vineyard,89,35,California,Occasio 2010 Del Arroyo Vineyard Petite Sirah (Livermore Valley),Petite Sirah,Occasio
1/1/2010,Italy,Veneto,Olmèra,90,44,Veneto,De Stefani 2010 Olmèra White (Veneto),White Blend,De Stefani
1/1/2010,Chile,,Reserva,88,9,Maipo Valley,Santa Alicia 2010 Reserva Merlot (Maipo Valley),Merlot,Santa Alicia
1/1/2010,Italy,Toscana,L'Erta,88,25,Tuscany,Vigliano 2010 L'Erta Chardonnay (Toscana),Chardonnay,Vigliano
1/1/2010,Portugal,,Diga? Branco,88,19,Bairrada,Campolargo 2010 Diga? Branco White (Bairrada),Portuguese White,Campolargo
1/1/2010,US,California,Candy-Apple Red,83,13,California,Jellybean Wines 2010 Candy-Apple Red Cabernet Sauvignon (California),Cabernet Sauvignon,Jellybean Wines
1/1/2010,Italy,Vino Nobile di Montepulciano,Riserva,93,50,Tuscany,Boscarelli 2010 Riserva (Vino Nobile di Montepulciano),Red Blend,Boscarelli
1/1/2010,US,California,,84,10,California,Insomnia 2010 Red (California),Red Blend,Insomnia
1/1/2010,Italy,Umbria,Ginepreta,89,50,Central Italy,Cirulli 2010 Ginepreta Red (Umbria),Red Blend,Cirulli
1/1/2010,Italy,Barolo,,89,59,Piedmont,Tenuta Rocca 2010 Barolo,Nebbiolo,Tenuta Rocca
1/1/2010,France,Puligny-Montrachet,Referts Premier Cru,92,,Burgundy,Olivier Leflaive 2010 Referts Premier Cru (Puligny-Montrachet),Chardonnay,Olivier Leflaive
1/1/2010,Australia,Clare Valley,Attunga 1865,94,235,South Australia,Kilikanoon 2010 Attunga 1865 Shiraz (Clare Valley),Shiraz,Kilikanoon
1/1/2010,Portugal,,Pedras do Monte,87,8,Lisboa,DFJ Vinhos 2010 Pedras do Monte Red (Lisboa),Portuguese Red,DFJ Vinhos
1/1/2010,Spain,Ribera del Duero,VS,92,125,Northern Spain,Alidis 2010 VS (Ribera del Duero),Tempranillo,Alidis
1/1/2010,Argentina,Mendoza,Reserve Barrancas Vineyards,88,20,Mendoza Province,Pascual Toso 2010 Reserve Barrancas Vineyards Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Pascual Toso
1/1/2010,South Africa,,,88,27,Hemel en Aarde,Southern Right 2010 Pinotage (Hemel en Aarde),Pinotage,Southern Right
1/1/2010,US,Atlas Peak,Lot 314,84,13,California,Cameron Hughes 2010 Lot 314 Chardonnay (Atlas Peak),Chardonnay,Cameron Hughes
1/1/2010,US,Carneros,,91,22,California,Truchard 2010 Roussanne (Carneros),Roussanne,Truchard
1/1/2010,Italy,Colline Pescaresi,,86,19,Central Italy,Torre Raone 2010 Pecorino (Colline Pescaresi),Pecorino,Torre Raone
1/1/2010,Chile,,,87,10,Central Valley,oops 2010 Carmenère (Central Valley),Carmenère,oops
1/1/2010,France,Saint-Émilion,Barrel sample,92,,Bordeaux,Le Carré 2010 Barrel sample (Saint-Émilion),Bordeaux-style Red Blend,Le Carré
1/1/2010,Italy,Barolo,,88,34,Piedmont,Reversanti 2010 Barolo,Nebbiolo,Reversanti
1/1/2010,US,Clarksburg,Holland Landing Vineyard,87,24,California,Urban Legend 2010 Holland Landing Vineyard Teroldego (Clarksburg),Teroldego,Urban Legend
1/1/2010,Italy,Etna,Rampante Rosso,89,25,Sicily & Sardinia,Cantine Russo 2010 Rampante Rosso (Etna),Red Blend,Cantine Russo
1/1/2010,Chile,,Carabantes,90,35,Aconcagua Valley,Von Siebenthal 2010 Carabantes Syrah (Aconcagua Valley),Syrah,Von Siebenthal
1/1/2010,Italy,Roero Arneis,,87,21,Piedmont,Mauro Sebaste 2010 Roero Arneis,Arneis,Mauro Sebaste
1/1/2010,Italy,Barolo,Tresuri,86,55,Piedmont,Mauro Sebaste 2010 Tresuri (Barolo),Nebbiolo,Mauro Sebaste
1/1/2010,France,Chablis,Les Vieilles Vignes Montmains Premier Cru,91,54,Burgundy,Pascal Bouchard 2010 Les Vieilles Vignes Montmains Premier Cru (Chablis),Chardonnay,Pascal Bouchard
1/1/2010,US,North Fork of Long Island,Grand Vin,87,35,New York,Waters Crest 2010 Grand Vin Cabernet Franc (North Fork of Long Island),Cabernet Franc,Waters Crest
1/1/2010,Portugal,,Quinta do Penedo,89,,Dão,Messias 2010 Quinta do Penedo Red (Dão),Portuguese Red,Messias
1/1/2010,Chile,,Legado Reserva,85,16,Maipo Valley,De Martino 2010 Legado Reserva Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,De Martino
1/1/2010,France,Saint-Julien,,93,,Bordeaux,Croix de Beaucaillou 2010 Saint-Julien,Bordeaux-style Red Blend,Croix de Beaucaillou
1/1/2010,Italy,Barolo,Castellero,94,,Piedmont,Barale Fratelli 2010 Castellero (Barolo),Nebbiolo,Barale Fratelli
1/1/2010,Italy,Soave Classico,Le Volpare,86,13,Veneto,Tommasi 2010 Le Volpare (Soave Classico),Garganega,Tommasi
1/1/2010,US,Chehalem Mountains,Estate Riservata,94,45,Oregon,Alloro 2010 Estate Riservata Pinot Noir (Chehalem Mountains),Pinot Noir,Alloro
1/1/2010,US,Sonoma Valley,Gabriella Ranch,85,18,California,VJB 2010 Gabriella Ranch Chardonnay (Sonoma Valley),Chardonnay,VJB
1/1/2010,US,Russian River Valley,Floodgate Vineyard,86,28,California,Miro 2010 Floodgate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Miro
1/1/2010,South Africa,,,86,11,Western Cape,KWV 2010 Sauvignon Blanc (Western Cape),Sauvignon Blanc,KWV
1/1/2010,Italy,Brunello di Montalcino,,88,55,Tuscany,Fattoria dei Barbi 2010 Brunello di Montalcino,Sangiovese,Fattoria dei Barbi
1/1/2010,Chile,,Casillero del Diablo Reserve,83,12,Rapel Valley,Concha y Toro 2010 Casillero del Diablo Reserve Malbec (Rapel Valley),Malbec,Concha y Toro
1/1/2010,US,Santa Maria Valley,Cheval Sauvage,86,60,California,Wild Horse 2010 Cheval Sauvage Pinot Noir (Santa Maria Valley),Pinot Noir,Wild Horse
1/1/2010,France,Val de Loire,Attitude,87,,Loire Valley,Pascal Jolivet 2010 Attitude Sauvignon Blanc (Val de Loire),Sauvignon Blanc,Pascal Jolivet
1/1/2010,Chile,,Reserva,86,13,Casablanca Valley,Caliterra 2010 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Caliterra
1/1/2010,Italy,Sicilia,Centuno,87,,Sicily & Sardinia,Viticultori Associati Canicatti 2010 Centuno Nero d'Avola (Sicilia),Nero d'Avola,Viticultori Associati Canicatti
1/1/2010,US,Russian River Valley,Longbow,82,48,California,Arista 2010 Longbow Pinot Noir (Russian River Valley),Pinot Noir,Arista
1/1/2010,US,Fiddletown,DTR Ranch,90,38,California,Terre Rouge 2010 DTR Ranch Syrah (Fiddletown),Syrah,Terre Rouge
1/1/2010,France,Fronsac,Barrel sample,91,60,Bordeaux,Château Fontenil 2010 Barrel sample (Fronsac),Bordeaux-style Red Blend,Château Fontenil
1/1/2010,Chile,,,83,9,Central Valley,San Elias 2010 Sauvignon Blanc (Central Valley),Sauvignon Blanc,San Elias
1/1/2010,Italy,Barbaresco,Cascina Bordino,87,50,Piedmont,Tenuta Carretta 2010 Cascina Bordino (Barbaresco),Nebbiolo,Tenuta Carretta
1/1/2010,France,Cahors,Cèdre Heritage,87,17,Southwest France,Château du Cèdre 2010 Cèdre Heritage Malbec (Cahors),Malbec,Château du Cèdre
1/1/2010,France,Muscadet Sèvre et Maine,Loire Valley,84,13,Loire Valley,Sauvion 2010 Loire Valley (Muscadet Sèvre et Maine),Melon,Sauvion
1/1/2010,US,Napa Valley,Signature Series,87,42,California,Tiedemann 2010 Signature Series Red (Napa Valley),Red Blend,Tiedemann
1/1/2010,US,Old Mission Peninsula,Estate Grown,83,30,Michigan,Brys 2010 Estate Grown Pinot Noir (Old Mission Peninsula),Pinot Noir,Brys
1/1/2010,Italy,Maremma Toscana,Poggio alla Guardia,88,20,Tuscany,Rocca di Frassinello 2010 Poggio alla Guardia (Maremma Toscana),Red Blend,Rocca di Frassinello
1/1/2010,South Africa,,Secateurs,90,17,Coastal Region,A.A. Badenhorst Family Wines 2010 Secateurs Red (Coastal Region),Red Blend,A.A. Badenhorst Family Wines
1/1/2010,France,Hautes Côtes de Nuits,Les Dames Huguettes,87,20,Burgundy,Nuiton-Beaunoy 2010 Les Dames Huguettes (Hautes Côtes de Nuits),Pinot Noir,Nuiton-Beaunoy
1/1/2010,Italy,Bolgheri,,88,15,Tuscany,Cipriana 2010 Bolgheri,Red Blend,Cipriana
1/1/2010,France,Vin de Pays des Côtes de Gascogne,,86,10,Southwest France,Domaine de Ballade 2010 White (Vin de Pays des Côtes de Gascogne),White Blend,Domaine de Ballade
1/1/2010,Italy,Toscana,Dedicato a Walter,91,90,Tuscany,Poggio al Tesoro 2010 Dedicato a Walter Cabernet Franc (Toscana),Cabernet Franc,Poggio al Tesoro
1/1/2010,US,California,,83,11,California,Greystone 2010 Merlot (California),Merlot,Greystone
1/1/2010,Chile,,Royale,89,26,Colchagua Valley,Koyle 2010 Royale Malbec (Colchagua Valley),Malbec,Koyle
1/1/2010,US,Russian River Valley,,88,15,California,Angeline 2010 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Angeline
1/1/2010,Italy,Bolgheri,,88,,Tuscany,Ferrari Iris e Figli 2010 Bolgheri,Red Blend,Ferrari Iris e Figli
1/1/2010,France,Moulin-à-Vent,,92,35,Beaujolais,Domaine de la Tour du Bief 2010 Moulin-à-Vent,Gamay,Domaine de la Tour du Bief
1/1/2010,Argentina,Mendoza,Zaphy,83,10,Mendoza Province,Trapiche 2010 Zaphy Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Trapiche
1/1/2010,US,Paso Robles,Rhapsody in Red Destiny Vineyards,89,75,California,Hunt Cellars 2010 Rhapsody in Red Destiny Vineyards Red (Paso Robles),Bordeaux-style Red Blend,Hunt Cellars
1/1/2010,France,Saint-Véran,Climat en Combe,89,31,Burgundy,Bret Brothers 2010 Climat en Combe (Saint-Véran),Chardonnay,Bret Brothers
1/1/2010,Greece,,,91,44,Epanomi,Gerovassiliou 2010 Chardonnay (Epanomi),Chardonnay,Gerovassiliou
1/1/2010,France,Alsace,,85,,Alsace,Bott Frères 2010 Pinot Blanc (Alsace),Pinot Blanc,Bott Frères
1/1/2010,US,Livermore Valley,Reserve,85,20,California,Concannon 2010 Reserve Chardonnay (Livermore Valley),Chardonnay,Concannon
1/1/2010,US,Paso Robles,Westside,88,65,California,Smith & Hook 2010 Westside Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Smith & Hook
1/1/2010,Italy,Veronese,Crearo della Conca d'Oro,90,27,Veneto,Tommasi 2010 Crearo della Conca d'Oro Red (Veronese),Red Blend,Tommasi
1/1/2010,Italy,Sicilia,Aquilae,87,,Sicily & Sardinia,Viticultori Associati Canicatti 2010 Aquilae Cabernet Sauvignon (Sicilia),Cabernet Sauvignon,Viticultori Associati Canicatti
1/1/2010,Italy,Alto Adige,,88,17,Northeastern Italy,Kellerei Kaltern Caldaro 2010 Pinot Nero (Alto Adige),Pinot Nero,Kellerei Kaltern Caldaro
1/1/2010,US,Sonoma Coast,Annabella,86,17,California,Michael Pozzan 2010 Annabella Pinot Noir (Sonoma Coast),Pinot Noir,Michael Pozzan
1/1/2010,Italy,Montecucco,La Querce,88,25,Tuscany,Poggio Mandorlo 2010 La Querce (Montecucco),Red Blend,Poggio Mandorlo
1/1/2010,US,Napa Valley,Dickerson,85,35,California,Ravenswood 2010 Dickerson Zinfandel (Napa Valley),Zinfandel,Ravenswood
1/1/2010,Argentina,Mendoza,Reserva,91,24,Mendoza Province,Sottano 2010 Reserva Red (Mendoza),Red Blend,Sottano
1/1/2010,US,Napa Valley,,91,54,California,Greyscale 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Greyscale
1/1/2010,Italy,Soave,La Broia,90,20,Veneto,Roccolo Grassi 2010 La Broia (Soave),Garganega,Roccolo Grassi
1/1/2010,France,Bourgogne,,82,,Burgundy,Pierre Morey 2010 Bourgogne,Chardonnay,Pierre Morey
1/1/2010,Chile,,Toro de Piedra Reserva,87,14,Maule Valley,Viña Requingua 2010 Toro de Piedra Reserva Chardonnay (Maule Valley),Chardonnay,Viña Requingua
1/1/2010,US,Mendocino,,87,14,California,Graziano 2010 Chenin Blanc (Mendocino),Chenin Blanc,Graziano
1/1/2010,France,Chassagne-Montrachet,Les Chenevottes Premier Cru,93,94,Burgundy,Chanson Père et Fils 2010 Les Chenevottes Premier Cru (Chassagne-Montrachet),Chardonnay,Chanson Père et Fils
1/1/2010,US,Russian River Valley,Alegria Vineyard,88,33,California,Acorn 2010 Alegria Vineyard Dolcetto (Russian River Valley),Dolcetto,Acorn
1/1/2010,US,Columbia Valley (WA),,89,12,Washington,Six Prong 2010 Chardonnay (Columbia Valley (WA)),Chardonnay,Six Prong
1/1/2010,Australia,McLaren Vale,Old Vine Reserve Release,90,43,South Australia,Cape Barren 2010 Old Vine Reserve Release Shiraz (McLaren Vale),Shiraz,Cape Barren
