vintage,country,county,designation,points,price,province,title,variety,winery
2011-01-01,Portugal,,Ciconia The Reserva,89,13.00,Alentejano,Herdade de São Miguel 2011 Ciconia The Reserva Red (Alentejano),Portuguese Red,Herdade de São Miguel
2011-01-01,Italy,Brunello di Montalcino,,88,50.00,Tuscany,Belpoggio 2011 Brunello di Montalcino,Sangiovese,Belpoggio
2011-01-01,US,Napa Valley,Ellie's,90,80.00,California,Hall 2011 Ellie's Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hall
2011-01-01,Italy,Chianti Classico,Il Margone Gran Selezione,92,45.00,Tuscany,Il Molino di Grace 2011 Il Margone Gran Selezione (Chianti Classico),Sangiovese,Il Molino di Grace
2011-01-01,US,Columbia Valley (WA),,86,12.00,Washington,Waterbrook 2011 Sangiovese (Columbia Valley (WA)),Sangiovese,Waterbrook
2011-01-01,Italy,Brunello di Montalcino,,88,75.00,Tuscany,Tenuta Buon Tempo 2011 Brunello di Montalcino,Sangiovese,Tenuta Buon Tempo
2011-01-01,France,Haut-Médoc,,88,25.00,Bordeaux,Château Peyredon Lagravette 2011 Haut-Médoc,Bordeaux-style Red Blend,Château Peyredon Lagravette
2011-01-01,France,Sauternes,Lafleur Mallet,86,25.00,Bordeaux,Cheval Quancard 2011 Lafleur Mallet (Sauternes),Bordeaux-style White Blend,Cheval Quancard
2011-01-01,Italy,Vittoria,Il,88,20.00,Sicily & Sardinia,Valle dell'Acate 2011 Il Frappato (Vittoria),Frappato,Valle dell'Acate
2011-01-01,US,Napa Valley,Rosato,85,16.00,California,Benessere 2011 Rosato Rosé (Napa Valley),Rosé,Benessere
2011-01-01,New Zealand,,,90,90.00,Martinborough,Martinborough Vineyard 2011 Pinot Noir (Martinborough),Pinot Noir,Martinborough Vineyard
2011-01-01,Italy,Valpolicella Ripasso,Torre del Falasco,87,17.00,Veneto,Cantina Sociale della Valpantena 2011 Torre del Falasco (Valpolicella Ripasso),Red Blend,Cantina Sociale della Valpantena
2011-01-01,Israel,,Mediterranean,90,60.00,Galilee,Carmel 2011 Mediterranean Red (Galilee),Red Blend,Carmel
2011-01-01,Italy,Alta Langa,SilvÃ¬ Rosé Riserva Metodo Classico,91,30.00,Piedmont,Colombo 2011 SilvÃ¬ Rosé Riserva Metodo Classico Pinot Nero (Alta Langa),Pinot Nero,Colombo
2011-01-01,France,Alsace,Clos St Sébastien,89,35.00,Alsace,Domaine Charles Frey 2011 Clos St Sébastien Gewurztraminer (Alsace),Gewürztraminer,Domaine Charles Frey
2011-01-01,Chile,,Doña Bernarda,91,40.00,Colchagua Valley,Luis Felipe Edwards 2011 Doña Bernarda Red (Colchagua Valley),Red Blend,Luis Felipe Edwards
2011-01-01,Italy,Bolgheri,Caccia al Palazzo,86,30.00,Tuscany,Tenuta di Vaira 2011 Caccia al Palazzo (Bolgheri),Red Blend,Tenuta di Vaira
2011-01-01,US,Willamette Valley,,92,55.00,Oregon,Sabina Vineyards 2011 Pinot Noir (Willamette Valley),Pinot Noir,Sabina Vineyards
2011-01-01,Italy,Barbaresco,Bordini,89,47.00,Piedmont,Elvio Cogno 2011 Bordini (Barbaresco),Nebbiolo,Elvio Cogno
2011-01-01,US,Sonoma Coast,,87,48.00,California,Terra Valentine 2011 Pinot Noir (Sonoma Coast),Pinot Noir,Terra Valentine
2011-01-01,US,Napa Valley,Kathryn Hall,93,135.00,California,Hall 2011 Kathryn Hall Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hall
2011-01-01,Spain,Calatayud,Punto Suspensivo,87,21.00,Northern Spain,Castillo de Maluenda 2011 Punto Suspensivo Garnacha (Calatayud),Garnacha,Castillo de Maluenda
2011-01-01,Chile,,,85,19.00,Colchagua Valley,Maquis 2011 Carmenère (Colchagua Valley),Carmenère,Maquis
2011-01-01,Austria,,Satzing,91,42.00,Thermenregion,Johanneshof Reinisch 2011 Satzing Rotgipfler (Thermenregion),Rotgipfler,Johanneshof Reinisch
2011-01-01,Spain,Rueda,,88,14.00,Northern Spain,Esperanza 2011 Verdejo (Rueda),Verdejo,Esperanza
2011-01-01,France,Pauillac,Barrel Sample,92,,Bordeaux,Château Duhart-Milon 2011 Barrel Sample (Pauillac),Bordeaux-style Red Blend,Château Duhart-Milon
2011-01-01,US,Columbia Valley (WA),Lawrence Vineyards,87,22.00,Washington,Gård 2011 Lawrence Vineyards Viognier (Columbia Valley (WA)),Viognier,Gård
2011-01-01,France,Côtes du Jura,,86,37.00,France Other,Domaine Pignier 2011 Trousseau (Côtes du Jura),Trousseau,Domaine Pignier
2011-01-01,Italy,Delle Venezie,,84,12.00,Northeastern Italy,Paladin 2011 Pinot Grigio (Delle Venezie),Pinot Grigio,Paladin
2011-01-01,US,Sta. Rita Hills,,90,24.00,California,Santa Barbara Winery 2011 Pinot Noir (Sta. Rita Hills),Pinot Noir,Santa Barbara Winery
2011-01-01,Italy,Orvieto Classico Superiore,Vi No SO2,83,25.00,Central Italy,Barberani 2011 Vi No SO2 (Orvieto Classico Superiore),White Blend,Barberani
2011-01-01,Italy,Orvieto Classico Superiore,Decugnano Bianco,88,28.00,Central Italy,Decugnano dei Barbi 2011 Decugnano Bianco (Orvieto Classico Superiore),White Blend,Decugnano dei Barbi
2011-01-01,US,St. Helena,,86,32.00,California,Crosby Roamann 2011 Sauvignon Blanc (St. Helena),Sauvignon Blanc,Crosby Roamann
2011-01-01,France,Médoc,,85,,Bordeaux,Château La Grange de Bessan 2011 Médoc,Bordeaux-style Red Blend,Château La Grange de Bessan
2011-01-01,US,Paso Robles,Estate,91,28.00,California,Zenaida Cellars 2011 Estate Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Zenaida Cellars
2011-01-01,Italy,Barbaresco,Rio Sordo,89,97.00,Piedmont,Ca'Romè 2011 Rio Sordo (Barbaresco),Nebbiolo,Ca'Romè
2011-01-01,France,Bordeaux Blanc,Chai de Bordes,87,12.00,Bordeaux,Cheval Quancard 2011 Chai de Bordes (Bordeaux Blanc),Bordeaux-style White Blend,Cheval Quancard
2011-01-01,Portugal,,,90,13.00,Douro,Kopke 2011 Red (Douro),Portuguese Red,Kopke
2011-01-01,Austria,,Burggarten,90,25.00,Niederösterreich,Dürnberg 2011 Burggarten Weissburgunder (Niederösterreich),Weissburgunder,Dürnberg
2011-01-01,US,California,,83,13.00,California,Jeunesse 2011 Cabernet Sauvignon (California),Cabernet Sauvignon,Jeunesse
2011-01-01,France,Saint-Julien,Barrel Sample,94,,Bordeaux,Château Gloria 2011 Barrel Sample (Saint-Julien),Bordeaux-style Red Blend,Château Gloria
2011-01-01,Italy,Soave Classico,Cà Visco,88,18.00,Veneto,Coffele 2011 Cà Visco (Soave Classico),Garganega,Coffele
2011-01-01,Italy,Copertino,,88,19.00,Southern Italy,Apollonio 2011 Red (Copertino),Red Blend,Apollonio
2011-01-01,US,California,,82,10.00,California,Bogle 2011 Merlot (California),Merlot,Bogle
2011-01-01,New Zealand,,,89,,Martinborough,Cambridge Road 2011 Pinot Noir (Martinborough),Pinot Noir,Cambridge Road
2011-01-01,US,Napa Valley,Angels' Peak,85,54.00,California,Terlato 2011 Angels' Peak Red (Napa Valley),Bordeaux-style Red Blend,Terlato
2011-01-01,Spain,Rioja,Barrel Fermented,86,16.00,Northern Spain,Muga 2011 Barrel Fermented White (Rioja),White Blend,Muga
2011-01-01,Italy,Isola dei Nuraghi,Silenzi,85,,Sicily & Sardinia,Pala 2011 Silenzi White (Isola dei Nuraghi),White Blend,Pala
2011-01-01,Italy,Sicilia,Fatagione,88,25.00,Sicily & Sardinia,Cottanera 2011 Fatagione Red (Sicilia),Red Blend,Cottanera
2011-01-01,US,Paso Robles,Westside,81,32.00,California,Dunning Vineyards 2011 Westside Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Dunning Vineyards
2011-01-01,France,Côtes du Tarn,Cuvée Germain,91,16.00,Southwest France,Domaine D'en Ségur 2011 Cuvée Germain Red (Côtes du Tarn),Bordeaux-style Red Blend,Domaine D'en Ségur
2011-01-01,Chile,,Reserva,86,11.00,Colchagua Valley,Santa Carolina 2011 Reserva Merlot (Colchagua Valley),Merlot,Santa Carolina
2011-01-01,Slovenia,,,88,27.00,Goriska Brda,Bagueri 2011 Cabernet Sauvignon (Goriska Brda),Cabernet Sauvignon,Bagueri
2011-01-01,US,Red Mountain,,86,25.00,Washington,Animale 2011 Carmenère (Red Mountain),Carmenère,Animale
2011-01-01,Austria,,Steirische Klassik,89,27.00,Südsteiermark,Sattlerhof 2011 Steirische Klassik Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Sattlerhof
2011-01-01,US,North Fork of Long Island,,85,28.00,New York,Comtesse Thérèse 2011 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,Comtesse Thérèse
2011-01-01,Portugal,,Quinta da Murta Espumante Brut Nature,87,,Bucelas,Coteaux da Murta 2011 Quinta da Murta Espumante Brut Nature Arinto (Bucelas),Arinto,Coteaux da Murta
2011-01-01,US,Oakville,Estate,84,25.00,California,Oakville Winery 2011 Estate Zinfandel (Oakville),Zinfandel,Oakville Winery
2011-01-01,Italy,Moscato d'Asti,,85,10.00,Piedmont,Luccio 2011 Moscato d'Asti,Moscato,Luccio
2011-01-01,US,Temecula Valley,Amante,92,43.00,California,Falkner 2011 Amante Red (Temecula Valley),Red Blend,Falkner
2011-01-01,Italy,Friuli Isonzo,Vieris,86,43.00,Northeastern Italy,Vie di Romans 2011 Vieris Sauvignon (Friuli Isonzo),Sauvignon,Vie di Romans
2011-01-01,US,Napa Valley,,88,42.00,California,Glenwood Cellars 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Glenwood Cellars
2011-01-01,US,California,,86,14.00,California,Aura 2011 Chardonnay (California),Chardonnay,Aura
2011-01-01,US,Mendocino,McFadden Farm,88,20.00,California,Horse & Plow 2011 McFadden Farm Chardonnay (Mendocino),Chardonnay,Horse & Plow
2011-01-01,US,Russian River Valley,Old Vine Fanucchi-Wood Road Vineyard,92,55.00,California,Hartford Court 2011 Old Vine Fanucchi-Wood Road Vineyard Zinfandel (Russian River Valley),Zinfandel,Hartford Court
2011-01-01,France,Listrac-Médoc,,88,25.00,Bordeaux,Château Saransot-Dupré 2011 Listrac-Médoc,Bordeaux-style Red Blend,Château Saransot-Dupré
2011-01-01,Italy,Brunello di Montalcino,,88,40.00,Tuscany,Collelceto 2011 Brunello di Montalcino,Sangiovese,Collelceto
2011-01-01,Israel,,,89,24.00,Judean Hills,Tzuba 2011 Chardonnay (Judean Hills),Chardonnay,Tzuba
2011-01-01,Chile,,Santa Digna Reserva,87,14.00,Central Valley,Miguel Torres 2011 Santa Digna Reserva Syrah (Central Valley),Syrah,Miguel Torres
2011-01-01,Italy,Barolo,Rocche di Castiglione,90,200.00,Piedmont,Vietti 2011 Rocche di Castiglione (Barolo),Nebbiolo,Vietti
2011-01-01,US,Napa Valley,Barrel Fermented,86,30.00,California,Hendry 2011 Barrel Fermented Chardonnay (Napa Valley),Chardonnay,Hendry
2011-01-01,US,Santa Maria Valley,,88,30.00,California,Kenneth Volk 2011 Pinot Noir (Santa Maria Valley),Pinot Noir,Kenneth Volk
2011-01-01,US,Napa Valley,Estate Grown,89,60.00,California,Grgich Hills 2011 Estate Grown Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Grgich Hills
2011-01-01,France,Bordeaux,,88,12.00,Bordeaux,Château de Bordes-Quancard 2011 Bordeaux,Bordeaux-style Red Blend,Château de Bordes-Quancard
2011-01-01,Spain,Bierzo,Moncerbal Corullón,93,100.00,Northern Spain,Descendientes de J. Palacios 2011 Moncerbal Corullón Mencía (Bierzo),Mencía,Descendientes de J. Palacios
2011-01-01,France,Bourgogne,,84,24.00,Burgundy,Manuel Olivier 2011 Bourgogne,Pinot Noir,Manuel Olivier
2011-01-01,Argentina,Mendoza,Premium Series,81,18.00,Mendoza Province,Solo Contigo 2011 Premium Series Sauvignon Blanc (Mendoza),Sauvignon Blanc,Solo Contigo
2011-01-01,France,Castillon Côtes de Bordeaux,Château de Monrecueil,87,15.00,Bordeaux,Château de Belcier 2011 Château de Monrecueil (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Belcier
2011-01-01,US,Sierra Foothills,,89,14.00,California,Clos du Lac 2011 Syrah (Sierra Foothills),Syrah,Clos du Lac
2011-01-01,US,Columbia Valley (WA),Turas,87,30.00,Washington,Telaya 2011 Turas Red (Columbia Valley (WA)),Red Blend,Telaya
2011-01-01,US,Happy Canyon of Santa Barbara,D,92,36.00,California,Margerum 2011 D Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Margerum
2011-01-01,US,Chehalem Mountains,Nuages Unfiltered,88,40.00,Oregon,J. Christopher 2011 Nuages Unfiltered Pinot Noir (Chehalem Mountains),Pinot Noir,J. Christopher
2011-01-01,US,Livermore Valley,,89,25.00,California,Fenestra 2011 Tempranillo (Livermore Valley),Tempranillo,Fenestra
2011-01-01,Chile,,Coastal Cool Climate,87,18.00,Casablanca Valley,Lomas del Valle 2011 Coastal Cool Climate Malbec (Casablanca Valley),Malbec,Lomas del Valle
2011-01-01,France,Saint-Estèphe,,86,40.00,Bordeaux,Château de Côme 2011 Saint-Estèphe,Bordeaux-style Red Blend,Château de Côme
2011-01-01,US,Sta. Rita Hills,Clos Pepe Vineyard,93,50.00,California,Arcadian 2011 Clos Pepe Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Arcadian
2011-01-01,Italy,Barbera d'Alba,Sovrana,88,23.00,Piedmont,Beni di Batasiolo 2011 Sovrana (Barbera d'Alba),Barbera,Beni di Batasiolo
2011-01-01,Spain,Vino de la Tierra de Castilla,,88,20.00,Central Spain,Ardales 2011 Tempranillo (Vino de la Tierra de Castilla),Tempranillo,Ardales
2011-01-01,US,Columbia Valley (WA),Scarline Vineyard,88,90.00,Washington,Alleromb 2011 Scarline Vineyard Syrah (Columbia Valley (WA)),Syrah,Alleromb
2011-01-01,France,Monthélie,,88,45.00,Burgundy,Bouchard Père & Fils 2011 Monthélie,Pinot Noir,Bouchard Père & Fils
2011-01-01,Chile,,Private Reserve,84,11.00,Maule Valley,Viña el Aromo 2011 Private Reserve Carmenère (Maule Valley),Carmenère,Viña el Aromo
2011-01-01,France,Crémant de Bourgogne,Egarade,91,26.00,Burgundy,Bailly-Lapierre 2011 Egarade (Crémant de Bourgogne),Champagne Blend,Bailly-Lapierre
2011-01-01,US,Russian River Valley,,88,30.00,California,La Crema 2011 Chardonnay (Russian River Valley),Chardonnay,La Crema
2011-01-01,Mexico,,Endemico,87,19.00,Valle de Guadalupe,Möebius 2011 Endemico Muscatel (Valle de Guadalupe),Muscatel,Möebius
2011-01-01,US,Santa Maria Valley,Challen,86,70.00,California,Tantara 2011 Challen Pinot Noir (Santa Maria Valley),Pinot Noir,Tantara
2011-01-01,US,Columbia Valley (WA),Ambiance Roussanne-Grenache Blanc-Marsanne-Viognier,92,25.00,Washington,Forgeron 2011 Ambiance Roussanne-Grenache Blanc-Marsanne-Viognier White (Columbia Valley (WA)),Rhône-style White Blend,Forgeron
2011-01-01,US,Columbia Valley (WA),Reserve,88,30.00,Washington,Hawkins Cellars 2011 Reserve Syrah (Columbia Valley (WA)),Syrah,Hawkins Cellars
2011-01-01,Argentina,Mendoza,It's a Headsnapper,87,15.00,Mendoza Province,Bodega Belgrano 2011 It's a Headsnapper Malbec (Mendoza),Malbec,Bodega Belgrano
2011-01-01,Argentina,Mendoza,,86,28.00,Mendoza Province,Luis Segundo Correas 2011 Malbec (Mendoza),Malbec,Luis Segundo Correas
2011-01-01,Austria,,,87,25.00,Niederösterreich,Markus Huber 2011 Gelber Muskateller (Niederösterreich),Gelber Muskateller,Markus Huber
2011-01-01,Italy,Barolo,Terlo Vigna Costa Grimaldi,91,97.00,Piedmont,Poderi Luigi Einaudi 2011 Terlo Vigna Costa Grimaldi (Barolo),Nebbiolo,Poderi Luigi Einaudi
2011-01-01,Italy,Toscana,Il Borgo,89,57.00,Tuscany,Cabreo 2011 Il Borgo Red (Toscana),Red Blend,Cabreo
2011-01-01,US,Carneros,,87,28.00,California,Schug 2011 Chardonnay (Carneros),Chardonnay,Schug
2011-01-01,US,Columbia Valley (WA),,87,31.00,Washington,Helix by Reininger 2011 Syrah (Columbia Valley (WA)),Syrah,Helix by Reininger
2011-01-01,Italy,Friuli Grave,,87,15.00,Northeastern Italy,Pighin 2011 Pinot Grigio (Friuli Grave),Pinot Grigio,Pighin
2011-01-01,Portugal,,Tinto da Talha,87,13.00,Alentejano,Roquevale 2011 Tinto da Talha Red (Alentejano),Portuguese Red,Roquevale
2011-01-01,US,Paso Robles,,87,15.00,California,Bridlewood 2011 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Bridlewood
2011-01-01,France,Chablis,Saint-Martin,86,,Burgundy,Domaine Laroche 2011 Saint-Martin (Chablis),Chardonnay,Domaine Laroche
2011-01-01,France,Alsace,Pfersigberg Grand Cru,93,,Alsace,Kuentz-Bas 2011 Pfersigberg Grand Cru Riesling (Alsace),Riesling,Kuentz-Bas
2011-01-01,Spain,Ribeiro,,88,15.00,Galicia,Viña Costeira 2011 White (Ribeiro),White Blend,Viña Costeira
2011-01-01,Italy,Valpolicella Classico Superiore,Le Bessole,88,24.00,Veneto,Accordini Igino 2011 Le Bessole (Valpolicella Classico Superiore),Red Blend,Accordini Igino
2011-01-01,Italy,Sicilia,Ãˆ 100 Per Cento Unoaked,86,11.00,Sicily & Sardinia,Orion Wine 2011 Ãˆ 100 Per Cento Unoaked Chardonnay (Sicilia),Chardonnay,Orion Wine
2011-01-01,Portugal,,Late Bottled Vintage,91,,Port,Quinta das Carvalhas 2011 Late Bottled Vintage (Port),Port,Quinta das Carvalhas
2011-01-01,France,Sauternes,,93,120.00,Bordeaux,Château Raymond-Lafon 2011 Sauternes,Bordeaux-style White Blend,Château Raymond-Lafon
2011-01-01,US,Yakima Valley,Wente Clone Old Vine,88,26.00,Washington,French Creek 2011 Wente Clone Old Vine Chardonnay (Yakima Valley),Chardonnay,French Creek
2011-01-01,Austria,,Beerenauslese,92,,Burgenland,Nittnaus Hans und Christine 2011 Beerenauslese White (Burgenland),Austrian white blend,Nittnaus Hans und Christine
2011-01-01,Italy,Barolo,Brunate,93,,Piedmont,Francesco Rinaldi 2011 Brunate (Barolo),Nebbiolo,Francesco Rinaldi
2011-01-01,Italy,Rosso Conero,Uve di,87,12.00,Central Italy,Marchetti 2011 Uve di (Rosso Conero),Montepulciano,Marchetti
2011-01-01,US,Napa Valley,,87,23.00,California,Beaulieu Vineyard 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Beaulieu Vineyard
2011-01-01,Germany,,Bacharacher Spätlese Feinherb,91,34.00,Mittelrhein,Toni Jost 2011 Bacharacher Spätlese Feinherb Riesling (Mittelrhein),Riesling,Toni Jost
2011-01-01,US,Sta. Rita Hills,Sanford & Benedict Vineyard,92,60.00,California,Sanford 2011 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Sanford
2011-01-01,Italy,Valpolicella Classico,,85,10.00,Veneto,Stefano Accordini 2011 Valpolicella Classico,"Corvina, Rondinella, Molinara",Stefano Accordini
2011-01-01,France,Alsace,Grand Cru Hengst,92,30.00,Alsace,Wunsch & Mann 2011 Grand Cru Hengst Gewurztraminer (Alsace),Gewürztraminer,Wunsch & Mann
2011-01-01,Italy,Delle Venezie,,83,12.00,Northeastern Italy,Antica Corte 2011 Pinot Grigio (Delle Venezie),Pinot Grigio,Antica Corte
2011-01-01,Italy,Terre Siciliane,Quater,88,22.00,Sicily & Sardinia,Firriato 2011 Quater Red (Terre Siciliane),Red Blend,Firriato
2011-01-01,Chile,,Guardián Reserva,88,10.00,Maule Valley,Mancura 2011 Guardián Reserva Carignan (Maule Valley),Carignan,Mancura
2011-01-01,Mexico,,Big Blend,84,27.00,Valle de Guadalupe,Vena Cava 2011 Big Blend Red (Valle de Guadalupe),Red Blend,Vena Cava
2011-01-01,South Africa,,Le Cotte Mill,88,15.00,Western Cape,Franschhoek Cellar 2011 Le Cotte Mill Chenin Blanc (Western Cape),Chenin Blanc,Franschhoek Cellar
2011-01-01,Argentina,Mendoza,Estate Bottled,87,12.00,Mendoza Province,Pascual Toso 2011 Estate Bottled Malbec (Mendoza),Malbec,Pascual Toso
2011-01-01,France,Beaujolais,Cuvée Rochebonne,85,17.00,Beaujolais,Trenel Fils 2011 Cuvée Rochebonne (Beaujolais),Gamay,Trenel Fils
2011-01-01,Spain,Monterrei,,84,20.00,Galicia,Amizade 2011 Godello (Monterrei),Godello,Amizade
2011-01-01,France,Bordeaux Blanc,Pavillon Blanc de Margaux Barrel Sample,94,,Bordeaux,Château Margaux 2011 Pavillon Blanc de Margaux Barrel Sample (Bordeaux Blanc),Bordeaux-style White Blend,Château Margaux
2011-01-01,US,Napa Valley,The Doctor,93,90.00,California,Krupp Brothers 2011 The Doctor Red (Napa Valley),Red Blend,Krupp Brothers
2011-01-01,South Africa,,,85,13.00,Western Cape,False Bay 2011 Pinotage (Western Cape),Pinotage,False Bay
2011-01-01,US,Willamette Valley,Treehouse Estate,88,18.00,Oregon,Vista Hills 2011 Treehouse Estate Pinot Gris (Willamette Valley),Pinot Gris,Vista Hills
2011-01-01,Portugal,,Vintage,95,110.00,Port,Quinta do Vallado 2011 Vintage (Port),Port,Quinta do Vallado
2011-01-01,France,Sancerre,Les Belles Vignes,88,28.00,Loire Valley,Fournier Père et Fils 2011 Les Belles Vignes (Sancerre),Sauvignon Blanc,Fournier Père et Fils
2011-01-01,US,Columbia Valley (WA),Stillwater Creek Vineyard,91,18.00,Washington,Novelty Hill 2011 Stillwater Creek Vineyard Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Novelty Hill
2011-01-01,Portugal,,DouRosa,88,,Douro,Quinta de la Rosa 2011 DouRosa Red (Douro),Portuguese Red,Quinta de la Rosa
2011-01-01,US,Mendocino County,Dolce Alexandra Late Harvest,90,20.00,California,Monte Volpe 2011 Dolce Alexandra Late Harvest Tocai Friulano (Mendocino County),Tocai Friulano,Monte Volpe
2011-01-01,Spain,Rioja,Viña Real Reserva,90,32.00,Northern Spain,CVNE 2011 Viña Real Reserva (Rioja),Tempranillo,CVNE
2011-01-01,US,Santa Ynez Valley,This is Eleven Unplugged,87,16.00,California,Andrew Murray 2011 This is Eleven Unplugged White (Santa Ynez Valley),White Blend,Andrew Murray
2011-01-01,France,Pommard,Premier Cru,92,80.00,Burgundy,Bouchard Père & Fils 2011 Premier Cru (Pommard),Pinot Noir,Bouchard Père & Fils
2011-01-01,US,Amador County,Deaver Vineyard,88,30.00,California,Terra d'Oro 2011 Deaver Vineyard Zinfandel (Amador County),Zinfandel,Terra d'Oro
2011-01-01,Italy,Brunello di Montalcino,,90,60.00,Tuscany,Cerbaia 2011 Brunello di Montalcino,Sangiovese,Cerbaia
2011-01-01,Italy,Barolo,La Serra,91,70.00,Piedmont,Alberto Voerzio 2011 La Serra (Barolo),Nebbiolo,Alberto Voerzio
2011-01-01,Italy,Lambrusco Reggiano,,82,15.00,Central Italy,Moro di Rinaldini 2011 Lambrusco Reggiano,Lambrusco,Moro di Rinaldini
2011-01-01,US,Carneros,Richmond Vineyard,86,35.00,California,Gauthier 2011 Richmond Vineyard Pinot Noir (Carneros),Pinot Noir,Gauthier
2011-01-01,Italy,Toscana,Terre di Lavinia,87,30.00,Tuscany,Casa di Terra 2011 Terre di Lavinia Vermentino (Toscana),Vermentino,Casa di Terra
2011-01-01,France,Muscadet Sèvre et Maine,Vieilles Vignes Sur Lie,89,16.00,Loire Valley,Château de la Ragotiere 2011 Vieilles Vignes Sur Lie (Muscadet Sèvre et Maine),Melon,Château de la Ragotiere
2011-01-01,US,Red Mountain,,88,25.00,Washington,Hightower 2011 Merlot (Red Mountain),Merlot,Hightower
2011-01-01,South Africa,,,89,34.00,Stellenbosch,Radford Dale 2011 Chardonnay (Stellenbosch),Chardonnay,Radford Dale
